Time,CPU usage (%),Mem usage (MB), VM usage (MB)
2017/3/31 7:33:17,17,392.8,422.38
2017/3/31 7:33:36,16,390.03,419.8
2017/3/31 7:33:54,16,387.42,421.43
2017/3/31 7:34:13,15,391.38,421.91
2017/3/31 7:34:33,14,388.3,422.26
2017/3/31 7:34:51,18,388.5,422.28
2017/3/31 7:35:01,18,385.84,428.71
2017/3/31 7:35:13,21,388.67,422.4
2017/3/31 7:35:33,17,388.8,422.5
2017/3/31 7:35:53,17,388.66,422.66
2017/3/31 7:36:11,16,393.06,422.71
2017/3/31 7:36:29,19,388.95,422.76
2017/3/31 7:36:48,16,393.69,422.83
2017/3/31 7:37:06,17,394.83,423.67
2017/3/31 7:37:24,20,391.01,424.11
2017/3/31 7:37:44,16,395.53,424.28
2017/3/31 7:38:04,15,391.25,424.3
2017/3/31 7:38:14,17,394.2,431.07
2017/3/31 7:38:24,27,391.55,424.59
2017/3/31 7:38:44,19,392.07,422.72
2017/3/31 7:39:03,22,393.34,423.68
2017/3/31 7:39:13,23,387.47,430.22
2017/3/31 7:39:24,17,390.1,423.72
2017/3/31 7:39:43,16,394.4,423.93
2017/3/31 7:39:53,17,383.64,430.49
2017/3/31 7:40:04,25,394.41,424.12
2017/3/31 7:40:14,20,388.15,430.67
2017/3/31 7:40:25,17,394.75,424.13
2017/3/31 7:40:43,16,395.28,424.44
2017/3/31 7:41:01,12,395.41,424.91
2017/3/31 7:41:20,17,395.89,424.93
2017/3/31 7:41:30,21,389.02,431.48
2017/3/31 7:41:41,21,391.62,424.94
2017/3/31 7:42:00,17,395.49,424.94
2017/3/31 7:42:19,14,391.55,424.99
2017/3/31 7:42:37,18,391.47,425.17
2017/3/31 7:42:56,19,391.13,424.47
2017/3/31 7:43:14,25,395.41,425.12
2017/3/31 7:43:24,16,389.16,431.69
2017/3/31 7:43:35,19,395.82,425.08
2017/3/31 7:43:54,14,392.13,425.16
2017/3/31 7:44:13,18,395.86,425.17
2017/3/31 7:44:31,14,392.2,425.15
2017/3/31 7:44:51,16,392.1,425.31
2017/3/31 7:45:01,17,385.85,431.85
2017/3/31 7:45:11,20,392.94,425.75
2017/3/31 7:45:21,19,386.35,432.27
2017/3/31 7:45:32,24,396.7,425.7
2017/3/31 7:45:52,24,396.91,425.87
2017/3/31 7:46:02,17,391.08,432.86
2017/3/31 7:46:12,19,397.83,426.54
2017/3/31 7:46:22,22,390.97,433.11
2017/3/31 7:46:33,10,397.76,426.55
2017/3/31 7:46:52,16,397.67,426.54
2017/3/31 7:47:11,1,397.3,426.47
2017/3/31 7:47:20,19,390.49,432.99
2017/3/31 7:47:32,16,397.4,426.3
2017/3/31 7:47:50,15,397.38,426.53
2017/3/31 7:48:10,25,397.69,426.47
2017/3/31 7:48:20,20,390.81,433
2017/3/31 7:48:30,25,393.41,426.46
2017/3/31 7:48:40,22,387.15,433.01
2017/3/31 7:48:51,23,393.9,426.64
2017/3/31 7:49:10,16,393.92,426.65
2017/3/31 7:49:28,13,397.99,426.68
2017/3/31 7:49:47,15,398.63,427.05
2017/3/31 7:50:04,25,399.12,427.1
2017/3/31 7:50:23,13,399.57,427.24
2017/3/31 7:50:42,19,399.59,427.26
2017/3/31 7:51:00,17,395.32,427.31
2017/3/31 7:51:10,13,397.85,433.97
2017/3/31 7:51:20,16,395.64,427.32
2017/3/31 7:51:30,19,398.16,433.94
2017/3/31 7:51:40,26,401.23,429.7
2017/3/31 7:52:00,17,395.05,427.64
2017/3/31 7:52:19,17,395.17,427.74
2017/3/31 7:52:29,19,388.29,434.27
2017/3/31 7:52:40,17,398.93,427.78
2017/3/31 7:52:50,13,392.76,434.42
2017/3/31 7:53:00,16,395.86,428.38
2017/3/31 7:53:20,24,395.9,428.44
2017/3/31 7:53:30,18,389.36,435.02
2017/3/31 7:53:40,14,399.72,428.46
2017/3/31 7:53:51,17,393.45,435.01
2017/3/31 7:54:01,15,400.08,428.51
2017/3/31 7:54:19,17,400.12,428.5
2017/3/31 7:54:36,22,396.2,428.57
2017/3/31 7:54:46,14,389.31,435.1
2017/3/31 7:54:56,16,396.46,428.82
2017/3/31 7:55:06,17,393.88,435.37
2017/3/31 7:55:17,12,396.17,428.82
2017/3/31 7:55:36,17,400.72,428.93
2017/3/31 7:55:54,17,397.59,429.08
2017/3/31 7:56:13,10,401.43,429.23
2017/3/31 7:56:31,14,397.72,429.2
2017/3/31 7:56:41,19,399.94,435.81
2017/3/31 7:56:52,21,397.85,429.61
2017/3/31 7:57:02,19,400.34,436.23
2017/3/31 7:57:12,16,397.82,429.56
2017/3/31 7:57:30,14,397.26,428.9
2017/3/31 7:57:49,23,400.69,429.61
2017/3/31 7:57:59,19,394.11,436.17
2017/3/31 7:58:10,11,397.03,429.61
2017/3/31 7:58:29,23,401.17,429.83
2017/3/31 7:58:48,11,399.42,427.42
2017/3/31 7:58:58,20,390.62,436.33
2017/3/31 7:59:10,23,397.7,429.9
2017/3/31 7:59:20,21,390.82,436.45
2017/3/31 7:59:30,12,401.44,429.92
2017/3/31 7:59:49,14,397.87,429.92
2017/3/31 8:00:07,18,397.51,430.1
2017/3/31 8:00:27,12,397.66,430.27
2017/3/31 8:00:45,8,396.55,427.85
2017/3/31 8:00:55,21,395.44,436.77
2017/3/31 8:01:07,25,401.9,430.39
2017/3/31 8:01:17,19,395.57,436.83
2017/3/31 8:01:27,9,398.74,430.34
2017/3/31 8:01:37,18,393.56,434.99
2017/3/31 8:01:49,24,402.27,430.34
2017/3/31 8:02:08,10,401.22,429.73
2017/3/31 8:02:28,22,402.48,430.62
2017/3/31 8:02:37,19,392.53,435.46
2017/3/31 8:02:48,17,398.96,427.92
2017/3/31 8:03:07,24,394.09,427.4
2017/3/31 8:03:17,20,393.6,436.23
2017/3/31 8:03:28,25,399.26,427.9
2017/3/31 8:03:38,23,393.8,436.33
2017/3/31 8:03:48,25,400.68,429.97
2017/3/31 8:03:58,18,394.53,436.38
2017/3/31 8:04:09,19,403.76,432.36
2017/3/31 8:04:28,16,401.26,430.09
2017/3/31 8:04:47,16,397.95,430.24
2017/3/31 8:05:06,26,398.48,430.38
2017/3/31 8:05:16,21,391.7,436.93
2017/3/31 8:05:26,15,398.45,430.55
2017/3/31 8:05:36,17,392.18,437.08
2017/3/31 8:05:47,17,402.78,430.56
2017/3/31 8:06:07,16,401.63,433.13
2017/3/31 8:06:25,24,403.04,430.77
2017/3/31 8:06:36,21,396.78,437.32
2017/3/31 8:06:46,18,399.35,430.78
2017/3/31 8:07:06,18,399.31,430.98
2017/3/31 8:07:25,16,399.02,430.98
2017/3/31 8:07:44,17,403.35,430.98
2017/3/31 8:08:02,16,390.14,430.8
2017/3/31 8:08:12,25,392.92,437.38
2017/3/31 8:08:23,16,403.74,430.97
2017/3/31 8:08:42,16,400.04,431.55
2017/3/31 8:09:01,16,400.6,431.78
2017/3/31 8:09:20,17,400.7,431.86
2017/3/31 8:09:29,17,393.86,438.42
2017/3/31 8:09:40,22,404.87,432.31
2017/3/31 8:09:50,19,398.63,438.86
2017/3/31 8:10:01,18,401.23,432.31
2017/3/31 8:10:20,11,389.17,429.87
2017/3/31 8:10:30,23,398.37,438.82
2017/3/31 8:10:41,19,404.82,432.38
2017/3/31 8:11:01,9,399.38,430.02
2017/3/31 8:11:11,22,394.2,438.78
2017/3/31 8:11:23,23,405.04,432.52
2017/3/31 8:11:42,15,401.4,432.52
2017/3/31 8:11:52,18,398.51,439.04
2017/3/31 8:12:03,14,405.1,432.53
2017/3/31 8:12:23,14,401.25,432.94
2017/3/31 8:12:41,12,401.62,432.97
2017/3/31 8:12:59,15,402.23,432.9
2017/3/31 8:13:09,25,399.43,439.49
2017/3/31 8:13:20,23,405.46,432.81
2017/3/31 8:13:30,20,398.63,439.39
2017/3/31 8:13:41,25,408.21,435.54
2017/3/31 8:13:51,21,399.25,439.65
2017/3/31 8:14:01,10,396.5,433.09
2017/3/31 8:14:11,23,395.3,439.66
2017/3/31 8:14:23,12,402.38,433.28
2017/3/31 8:14:42,15,402.62,433.23
2017/3/31 8:14:52,21,395.83,439.82
2017/3/31 8:15:03,18,402.84,433.71
2017/3/31 8:15:13,23,395.95,440.26
2017/3/31 8:15:23,22,402.85,433.72
2017/3/31 8:15:43,21,402.53,433.7
2017/3/31 8:15:53,20,396.29,440.26
2017/3/31 8:16:04,28,409.5,436.03
2017/3/31 8:16:24,12,403.26,433.72
2017/3/31 8:16:43,17,406.97,433.72
2017/3/31 8:16:53,21,400.68,440.22
2017/3/31 8:17:03,19,402.7,433.72
2017/3/31 8:17:23,19,402.78,434.08
2017/3/31 8:17:42,23,403.1,434.1
2017/3/31 8:17:52,19,396.21,440.62
2017/3/31 8:18:03,25,407.55,434.42
2017/3/31 8:18:22,17,409.18,436.78
2017/3/31 8:18:40,12,404.1,435.01
2017/3/31 8:18:59,19,409.75,437.27
2017/3/31 8:19:17,15,408.66,435.05
2017/3/31 8:19:36,11,404.49,435.2
2017/3/31 8:19:46,20,407.43,441.95
2017/3/31 8:19:58,16,404.91,435.29
2017/3/31 8:20:17,13,408.97,435.34
2017/3/31 8:20:27,25,411.19,441.96
2017/3/31 8:20:38,16,404.73,435.43
2017/3/31 8:20:58,12,411.22,437.97
2017/3/31 8:21:16,20,404.64,435.63
2017/3/31 8:21:35,14,405.11,435.8
2017/3/31 8:21:54,18,405.56,436.2
2017/3/31 8:22:05,17,398.38,442.73
2017/3/31 8:22:15,21,408.96,436.18
2017/3/31 8:22:25,17,398.7,442.74
2017/3/31 8:22:35,18,405.3,436.22
2017/3/31 8:22:46,23,398.43,442.78
2017/3/31 8:22:56,15,405.42,436.23
2017/3/31 8:23:14,22,408.77,436.17
2017/3/31 8:23:24,22,402.21,442.71
2017/3/31 8:23:35,19,405.08,436.14
2017/3/31 8:23:45,19,398.49,442.66
2017/3/31 8:23:55,17,409.3,436.35
2017/3/31 8:24:14,19,409.63,436.34
2017/3/31 8:24:34,14,405.64,436.36
2017/3/31 8:24:52,16,405.56,436.58
2017/3/31 8:25:02,22,398.96,443.07
2017/3/31 8:25:13,25,405.83,436.51
2017/3/31 8:25:23,24,399.28,443.07
2017/3/31 8:25:33,22,409.56,436.54
2017/3/31 8:25:53,23,410.19,436.54
2017/3/31 8:26:13,17,406.27,436.62
2017/3/31 8:26:32,16,406.16,436.81
2017/3/31 8:26:49,16,407.23,436.85
2017/3/31 8:27:08,17,410.63,436.89
2017/3/31 8:27:27,12,406.99,436.93
2017/3/31 8:27:46,14,406.78,437.04
2017/3/31 8:28:03,3,394.76,434.6
2017/3/31 8:28:13,20,403.3,443.54
2017/3/31 8:28:25,17,405.93,436.74
2017/3/31 8:28:44,18,405.82,436.94
2017/3/31 8:29:03,16,410.15,436.96
2017/3/31 8:29:13,3,399.26,443.48
2017/3/31 8:29:23,18,406.11,437.18
2017/3/31 8:29:42,20,406.44,437.24
2017/3/31 8:30:00,17,406.77,437.24
2017/3/31 8:30:11,22,400.8,437
2017/3/31 8:30:24,8,404.39,434.95
2017/3/31 8:30:34,25,401.76,441.85
2017/3/31 8:30:47,10,410.84,437.13
2017/3/31 8:30:57,17,401.68,443.23
2017/3/31 8:31:10,23,408.38,436.67
2017/3/31 8:31:30,11,397.93,434.2
2017/3/31 8:31:40,25,402.64,443.24
2017/3/31 8:31:52,8,409.66,436.68
2017/3/31 8:32:11,25,409.2,436.69
2017/3/31 8:32:21,19,403.04,443.24
2017/3/31 8:32:31,26,412.07,438.98
2017/3/31 8:32:41,21,398.82,443.12
2017/3/31 8:32:52,23,409.86,437.6
2017/3/31 8:33:02,11,404.64,445.29
2017/3/31 8:33:13,9,408.07,439.87
2017/3/31 8:33:30,12,394.8,435.81
2017/3/31 8:33:46,14,407.37,439.63
2017/3/31 8:34:02,12,411.5,439.64
2017/3/31 8:34:18,17,408.22,439.54
2017/3/31 8:34:35,13,412.73,439.64
2017/3/31 8:34:51,10,408.76,439.79
2017/3/31 8:35:08,11,400.31,439.99
2017/3/31 8:35:24,15,409.47,440.1
2017/3/31 8:35:40,13,413.31,440.21
2017/3/31 8:35:58,13,409.6,440.06
2017/3/31 8:36:14,16,414.2,440.62
2017/3/31 8:36:31,14,409.87,440.58
2017/3/31 8:36:47,12,410.21,440.61
2017/3/31 8:37:03,14,409.82,440.8
2017/3/31 8:37:19,13,414.3,441.63
2017/3/31 8:37:36,13,412.96,443.87
2017/3/31 8:37:54,14,415.16,441.75
2017/3/31 8:38:11,14,410.85,441.69
2017/3/31 8:38:27,14,411.49,442
2017/3/31 8:38:44,13,411.25,442.01
2017/3/31 8:39:00,16,415.69,442.13
2017/3/31 8:39:17,12,418.15,444.54
2017/3/31 8:39:34,15,411.98,442.54
2017/3/31 8:39:51,12,412.39,442.58
2017/3/31 8:40:07,13,412.41,442.62
2017/3/31 8:40:24,13,412.25,442.75
2017/3/31 8:40:41,12,416.92,443.1
2017/3/31 8:40:57,11,415.34,445.44
2017/3/31 8:41:14,16,416.97,443.33
2017/3/31 8:41:30,14,413.28,443.24
2017/3/31 8:41:46,11,413.35,443.34
2017/3/31 8:42:03,16,412.87,443.52
2017/3/31 8:42:19,14,417.21,443.52
2017/3/31 8:42:35,12,412.39,442.88
2017/3/31 8:42:52,15,417.61,443.96
2017/3/31 8:43:09,13,417.71,444.03
2017/3/31 8:43:25,16,413.43,444.03
2017/3/31 8:43:42,13,417.82,444.09
2017/3/31 8:43:58,15,418.17,444.13
2017/3/31 8:44:16,10,417.82,444.16
2017/3/31 8:44:32,14,414.16,444.18
2017/3/31 8:44:49,10,414.41,444.42
2017/3/31 8:45:06,16,414.22,444.54
2017/3/31 8:45:22,16,418.77,444.73
2017/3/31 8:45:39,15,414.82,444.79
2017/3/31 8:45:55,10,418.8,444.72
2017/3/31 8:46:12,13,415.67,445.22
2017/3/31 8:46:28,14,415.94,445.42
2017/3/31 8:46:45,17,415.64,445.4
2017/3/31 8:47:01,11,419.44,445.4
2017/3/31 8:47:18,14,415.52,445.46
2017/3/31 8:47:35,11,419.19,445.37
2017/3/31 8:47:53,14,415.63,445.76
2017/3/31 8:48:11,15,415.96,445.78
2017/3/31 8:48:30,14,415.72,445.8
2017/3/31 8:48:48,13,420.12,445.86
2017/3/31 8:49:06,12,416.45,446.19
2017/3/31 8:49:23,19,420.01,446.26
2017/3/31 8:49:34,1,413.77,452.83
2017/3/31 8:49:44,13,416.32,446.22
2017/3/31 8:50:01,10,416.68,446.57
2017/3/31 8:50:17,14,420.44,446.61
2017/3/31 8:50:36,15,420.73,446.58
2017/3/31 8:50:53,13,416.82,446.37
2017/3/31 8:51:09,11,421.04,447.06
2017/3/31 8:51:27,15,421.4,447.09
2017/3/31 8:51:44,16,417.68,447.36
2017/3/31 8:52:01,12,415.74,447.38
2017/3/31 8:52:17,15,416.7,444.58
2017/3/31 8:52:33,14,413.83,446.96
2017/3/31 8:52:51,17,414.68,447.38
2017/3/31 8:53:07,13,419.16,447.29
2017/3/31 8:53:24,20,408.89,454.33
2017/3/31 8:53:39,15,415.89,447.83
2017/3/31 8:53:56,14,420.12,447.88
2017/3/31 8:54:12,13,416.32,448.11
2017/3/31 8:54:29,15,416.85,448.24
2017/3/31 8:54:45,14,423.43,450.62
2017/3/31 8:55:02,13,416.92,448.34
2017/3/31 8:55:20,15,417.52,448.57
2017/3/31 8:55:36,15,421.72,448.57
2017/3/31 8:55:53,12,417.43,448.58
2017/3/31 8:56:09,13,417.76,448.58
2017/3/31 8:56:25,14,421.84,448.6
2017/3/31 8:56:44,12,422.75,449.74
2017/3/31 8:57:00,14,418.45,449.76
2017/3/31 8:57:16,15,422.46,449.76
2017/3/31 8:57:34,10,418.18,449.78
2017/3/31 8:57:50,14,418.49,449.75
2017/3/31 8:58:07,15,422.62,449.81
2017/3/31 8:58:24,17,418.37,449.82
2017/3/31 8:58:40,14,418.8,449.9
2017/3/31 8:58:56,15,422.8,449.86
2017/3/31 8:59:13,12,418.92,450.27
2017/3/31 8:59:29,13,419.51,450.53
2017/3/31 8:59:46,14,423.15,450.4
2017/3/31 9:00:04,15,419.77,450.63
2017/3/31 9:00:21,15,420.04,450.88
2017/3/31 9:00:37,17,423.78,450.93
2017/3/31 9:00:53,19,420.09,450.91
2017/3/31 9:01:10,17,420.08,450.86
2017/3/31 9:01:27,14,423.87,450.86
2017/3/31 9:01:45,14,420.43,451.06
2017/3/31 9:02:01,17,420,451.05
2017/3/31 9:02:18,13,423.8,451.14
2017/3/31 9:02:34,14,420.15,451.15
2017/3/31 9:02:50,16,420.07,451.37
2017/3/31 9:03:07,12,424.33,451.23
2017/3/31 9:03:25,17,421.04,451.84
2017/3/31 9:03:42,13,420.83,451.93
2017/3/31 9:03:59,16,425.36,452.14
2017/3/31 9:04:15,16,421.42,452.19
2017/3/31 9:04:31,13,421.22,452.29
2017/3/31 9:04:47,16,425.45,452.09
2017/3/31 9:05:05,12,415.27,458.95
2017/3/31 9:05:20,13,421.66,452.52
2017/3/31 9:05:38,12,425.99,452.51
2017/3/31 9:05:54,13,422.02,452.52
2017/3/31 9:06:10,13,422.12,452.91
2017/3/31 9:06:26,10,428.81,455.25
2017/3/31 9:06:45,16,422.58,452.94
2017/3/31 9:07:01,14,421.95,453.07
2017/3/31 9:07:17,12,426.28,453.08
2017/3/31 9:07:35,14,422.38,453.43
2017/3/31 9:07:51,14,422.81,453.57
2017/3/31 9:08:07,15,422.22,452.87
2017/3/31 9:08:23,13,426.48,453.59
2017/3/31 9:08:40,14,427.05,453.71
2017/3/31 9:08:57,13,423.14,453.75
2017/3/31 9:09:15,17,427.33,454.19
2017/3/31 9:09:31,10,423.64,454.15
2017/3/31 9:09:47,11,423.37,454.16
2017/3/31 9:10:04,13,424.46,454.52
2017/3/31 9:10:20,14,428.06,453.8
2017/3/31 9:10:36,15,428.43,454.69
2017/3/31 9:10:53,16,424.84,454.81
2017/3/31 9:11:09,14,425.03,454.95
2017/3/31 9:11:26,14,430.89,457.21
2017/3/31 9:11:43,16,422.59,461.65
2017/3/31 9:11:58,15,429.81,455.38
2017/3/31 9:12:15,17,425.28,455.57
2017/3/31 9:12:32,12,425.83,455.79
2017/3/31 9:12:48,15,425.94,455.88
2017/3/31 9:13:04,14,429.66,455.86
2017/3/31 9:13:21,13,426.22,456.08
2017/3/31 9:13:37,18,428.24,455.11
2017/3/31 9:13:55,11,425.55,455.63
2017/3/31 9:14:12,16,425.84,455.73
2017/3/31 9:14:28,15,425.77,455.76
2017/3/31 9:14:45,14,430.85,456.43
2017/3/31 9:15:01,14,427.02,456.61
2017/3/31 9:15:19,14,430.5,456.89
2017/3/31 9:15:36,12,431.2,457.11
2017/3/31 9:15:53,14,426.44,456.36
2017/3/31 9:16:10,13,431.31,457.07
2017/3/31 9:16:28,14,431.3,457.03
2017/3/31 9:16:44,15,427.19,457.07
2017/3/31 9:17:00,16,430.98,456.39
2017/3/31 9:17:18,19,420.52,463.93
2017/3/31 9:17:33,16,427.59,457.41
2017/3/31 9:17:51,16,431.71,457.46
2017/3/31 9:18:09,12,427.06,457.06
2017/3/31 9:18:25,10,427.82,457.51
2017/3/31 9:18:42,14,427.88,457.52
2017/3/31 9:18:58,16,432.01,457.96
2017/3/31 9:19:14,12,430.55,460.25
2017/3/31 9:19:33,15,432.17,457.79
2017/3/31 9:19:51,12,432.69,458.3
2017/3/31 9:20:08,14,432.78,458.13
